filepath,label,source_type,frame_index,video_id,frame_count
data/skeletons/can/can (7)_frame_003.jpg,can,red_dot_image,3,can_can (7),
data/skeletons/can/can (7)_frame_004.jpg,can,red_dot_image,4,can_can (7),
data/skeletons/can/can (7)_frame_005.jpg,can,red_dot_image,5,can_can (7),
data/skeletons/can/can (7)_frame_006.jpg,can,red_dot_image,6,can_can (7),
data/skeletons/can/can (7)_frame_007.jpg,can,red_dot_image,7,can_can (7),
data/skeletons/can/can (7)_frame_008.jpg,can,red_dot_image,8,can_can (7),
data/skeletons/can/can (7)_frame_009.jpg,can,red_dot_image,9,can_can (7),
data/skeletons/can/can (7)_frame_010.jpg,can,red_dot_image,10,can_can (7),
data/skeletons/can/can (7)_frame_011.jpg,can,red_dot_image,11,can_can (7),
data/skeletons/can/can (7)_frame_012.jpg,can,red_dot_image,12,can_can (7),
data/skeletons/can/can (7)_frame_013.jpg,can,red_dot_image,13,can_can (7),
data/skeletons/can/can (7)_frame_014.jpg,can,red_dot_image,14,can_can (7),
data/skeletons/can/can (7)_frame_015.jpg,can,red_dot_image,15,can_can (7),
data/skeletons/can/can (7)_frame_016.jpg,can,red_dot_image,16,can_can (7),
data/skeletons/can/can (7)_frame_017.jpg,can,red_dot_image,17,can_can (7),
data/skeletons/can/can (7)_frame_018.jpg,can,red_dot_image,18,can_can (7),
data/skeletons/can/can (7)_frame_019.jpg,can,red_dot_image,19,can_can (7),
data/skeletons/can/can (7)_frame_020.jpg,can,red_dot_image,20,can_can (7),
data/skeletons/can/can (7)_frame_021.jpg,can,red_dot_image,21,can_can (7),
data/landmarks/can/can (8).npy,can,landmark_vector,,can_can (8),18
data/skeletons/can/can (8)_frame_000.jpg,can,red_dot_image,0,can_can (8),
data/skeletons/can/can (8)_frame_001.jpg,can,red_dot_image,1,can_can (8),
data/skeletons/can/can (8)_frame_002.jpg,can,red_dot_image,2,can_can (8),
data/skeletons/can/can (8)_frame_003.jpg,can,red_dot_image,3,can_can (8),
data/skeletons/can/can (8)_frame_004.jpg,can,red_dot_image,4,can_can (8),
data/skeletons/can/can (8)_frame_005.jpg,can,red_dot_image,5,can_can (8),
data/skeletons/can/can (8)_frame_006.jpg,can,red_dot_image,6,can_can (8),
data/skeletons/can/can (8)_frame_007.jpg,can,red_dot_image,7,can_can (8),
data/skeletons/can/can (8)_frame_008.jpg,can,red_dot_image,8,can_can (8),
data/skeletons/can/can (8)_frame_009.jpg,can,red_dot_image,9,can_can (8),
data/skeletons/can/can (8)_frame_010.jpg,can,red_dot_image,10,can_can (8),
data/skeletons/can/can (8)_frame_011.jpg,can,red_dot_image,11,can_can (8),
data/skeletons/can/can (8)_frame_012.jpg,can,red_dot_image,12,can_can (8),
data/skeletons/can/can (8)_frame_013.jpg,can,red_dot_image,13,can_can (8),
data/skeletons/can/can (8)_frame_014.jpg,can,red_dot_image,14,can_can (8),
data/skeletons/can/can (8)_frame_015.jpg,can,red_dot_image,15,can_can (8),
data/skeletons/can/can (8)_frame_016.jpg,can,red_dot_image,16,can_can (8),
data/skeletons/can/can (8)_frame_017.jpg,can,red_dot_image,17,can_can (8),
data/landmarks/can/can (9).npy,can,landmark_vector,,can_can (9),38
data/skeletons/can/can (9)_frame_000.jpg,can,red_dot_image,0,can_can (9),
data/skeletons/can/can (9)_frame_001.jpg,can,red_dot_image,1,can_can (9),
data/skeletons/can/can (9)_frame_002.jpg,can,red_dot_image,2,can_can (9),
data/skeletons/can/can (9)_frame_003.jpg,can,red_dot_image,3,can_can (9),
data/skeletons/can/can (9)_frame_004.jpg,can,red_dot_image,4,can_can (9),
data/skeletons/can/can (9)_frame_005.jpg,can,red_dot_image,5,can_can (9),
data/skeletons/can/can (9)_frame_006.jpg,can,red_dot_image,6,can_can (9),
data/skeletons/can/can (9)_frame_007.jpg,can,red_dot_image,7,can_can (9),
data/skeletons/can/can (9)_frame_008.jpg,can,red_dot_image,8,can_can (9),
data/skeletons/can/can (9)_frame_009.jpg,can,red_dot_image,9,can_can (9),
data/skeletons/can/can (9)_frame_010.jpg,can,red_dot_image,10,can_can (9),
data/skeletons/can/can (9)_frame_011.jpg,can,red_dot_image,11,can_can (9),
data/skeletons/can/can (9)_frame_012.jpg,can,red_dot_image,12,can_can (9),
data/skeletons/can/can (9)_frame_013.jpg,can,red_dot_image,13,can_can (9),
data/skeletons/can/can (9)_frame_014.jpg,can,red_dot_image,14,can_can (9),
data/skeletons/can/can (9)_frame_015.jpg,can,red_dot_image,15,can_can (9),
data/skeletons/can/can (9)_frame_016.jpg,can,red_dot_image,16,can_can (9),
data/skeletons/can/can (9)_frame_017.jpg,can,red_dot_image,17,can_can (9),
data/skeletons/can/can (9)_frame_018.jpg,can,red_dot_image,18,can_can (9),
data/skeletons/can/can (9)_frame_019.jpg,can,red_dot_image,19,can_can (9),
data/skeletons/can/can (9)_frame_020.jpg,can,red_dot_image,20,can_can (9),
data/skeletons/can/can (9)_frame_021.jpg,can,red_dot_image,21,can_can (9),
data/skeletons/can/can (9)_frame_022.jpg,can,red_dot_image,22,can_can (9),
data/skeletons/can/can (9)_frame_023.jpg,can,red_dot_image,23,can_can (9),
data/skeletons/can/can (9)_frame_024.jpg,can,red_dot_image,24,can_can (9),
data/skeletons/can/can (9)_frame_025.jpg,can,red_dot_image,25,can_can (9),
data/skeletons/can/can (9)_frame_026.jpg,can,red_dot_image,26,can_can (9),
data/skeletons/can/can (9)_frame_027.jpg,can,red_dot_image,27,can_can (9),
data/skeletons/can/can (9)_frame_028.jpg,can,red_dot_image,28,can_can (9),
data/skeletons/can/can (9)_frame_029.jpg,can,red_dot_image,29,can_can (9),
data/skeletons/can/can (9)_frame_030.jpg,can,red_dot_image,30,can_can (9),
data/skeletons/can/can (9)_frame_031.jpg,can,red_dot_image,31,can_can (9),
data/skeletons/can/can (9)_frame_032.jpg,can,red_dot_image,32,can_can (9),
data/skeletons/can/can (9)_frame_033.jpg,can,red_dot_image,33,can_can (9),
data/skeletons/can/can (9)_frame_034.jpg,can,red_dot_image,34,can_can (9),
data/skeletons/can/can (9)_frame_035.jpg,can,red_dot_image,35,can_can (9),
data/skeletons/can/can (9)_frame_036.jpg,can,red_dot_image,36,can_can (9),
data/skeletons/can/can (9)_frame_037.jpg,can,red_dot_image,37,can_can (9),
data/landmarks/cancel/cancel (1).npy,cancel,landmark_vector,,cancel_cancel (1),38
data/skeletons/cancel/cancel (1)_frame_000.jpg,cancel,red_dot_image,0,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_001.jpg,cancel,red_dot_image,1,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_002.jpg,cancel,red_dot_image,2,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_003.jpg,cancel,red_dot_image,3,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_004.jpg,cancel,red_dot_image,4,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_005.jpg,cancel,red_dot_image,5,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_006.jpg,cancel,red_dot_image,6,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_007.jpg,cancel,red_dot_image,7,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_008.jpg,cancel,red_dot_image,8,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_009.jpg,cancel,red_dot_image,9,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_010.jpg,cancel,red_dot_image,10,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_011.jpg,cancel,red_dot_image,11,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_012.jpg,cancel,red_dot_image,12,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_013.jpg,cancel,red_dot_image,13,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_014.jpg,cancel,red_dot_image,14,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_015.jpg,cancel,red_dot_image,15,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_016.jpg,cancel,red_dot_image,16,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_017.jpg,cancel,red_dot_image,17,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_018.jpg,cancel,red_dot_image,18,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_019.jpg,cancel,red_dot_image,19,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_020.jpg,cancel,red_dot_image,20,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_021.jpg,cancel,red_dot_image,21,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_022.jpg,cancel,red_dot_image,22,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_023.jpg,cancel,red_dot_image,23,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_024.jpg,cancel,red_dot_image,24,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_025.jpg,cancel,red_dot_image,25,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_026.jpg,cancel,red_dot_image,26,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_027.jpg,cancel,red_dot_image,27,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_028.jpg,cancel,red_dot_image,28,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_029.jpg,cancel,red_dot_image,29,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_030.jpg,cancel,red_dot_image,30,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_031.jpg,cancel,red_dot_image,31,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_032.jpg,cancel,red_dot_image,32,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_033.jpg,cancel,red_dot_image,33,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_034.jpg,cancel,red_dot_image,34,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_035.jpg,cancel,red_dot_image,35,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_036.jpg,cancel,red_dot_image,36,cancel_cancel (1),
data/skeletons/cancel/cancel (1)_frame_037.jpg,cancel,red_dot_image,37,cancel_cancel (1),
data/landmarks/cancel/cancel (2).npy,cancel,landmark_vector,,cancel_cancel (2),46
data/skeletons/cancel/cancel (2)_frame_000.jpg,cancel,red_dot_image,0,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_001.jpg,cancel,red_dot_image,1,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_002.jpg,cancel,red_dot_image,2,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_003.jpg,cancel,red_dot_image,3,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_004.jpg,cancel,red_dot_image,4,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_005.jpg,cancel,red_dot_image,5,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_006.jpg,cancel,red_dot_image,6,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_007.jpg,cancel,red_dot_image,7,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_008.jpg,cancel,red_dot_image,8,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_009.jpg,cancel,red_dot_image,9,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_010.jpg,cancel,red_dot_image,10,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_011.jpg,cancel,red_dot_image,11,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_012.jpg,cancel,red_dot_image,12,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_013.jpg,cancel,red_dot_image,13,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_014.jpg,cancel,red_dot_image,14,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_015.jpg,cancel,red_dot_image,15,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_016.jpg,cancel,red_dot_image,16,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_017.jpg,cancel,red_dot_image,17,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_018.jpg,cancel,red_dot_image,18,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_019.jpg,cancel,red_dot_image,19,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_020.jpg,cancel,red_dot_image,20,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_021.jpg,cancel,red_dot_image,21,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_022.jpg,cancel,red_dot_image,22,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_023.jpg,cancel,red_dot_image,23,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_024.jpg,cancel,red_dot_image,24,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_025.jpg,cancel,red_dot_image,25,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_026.jpg,cancel,red_dot_image,26,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_027.jpg,cancel,red_dot_image,27,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_028.jpg,cancel,red_dot_image,28,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_029.jpg,cancel,red_dot_image,29,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_030.jpg,cancel,red_dot_image,30,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_031.jpg,cancel,red_dot_image,31,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_032.jpg,cancel,red_dot_image,32,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_033.jpg,cancel,red_dot_image,33,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_034.jpg,cancel,red_dot_image,34,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_035.jpg,cancel,red_dot_image,35,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_036.jpg,cancel,red_dot_image,36,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_037.jpg,cancel,red_dot_image,37,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_038.jpg,cancel,red_dot_image,38,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_039.jpg,cancel,red_dot_image,39,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_040.jpg,cancel,red_dot_image,40,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_041.jpg,cancel,red_dot_image,41,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_042.jpg,cancel,red_dot_image,42,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_043.jpg,cancel,red_dot_image,43,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_044.jpg,cancel,red_dot_image,44,cancel_cancel (2),
data/skeletons/cancel/cancel (2)_frame_045.jpg,cancel,red_dot_image,45,cancel_cancel (2),
data/landmarks/cancel/cancel (3).npy,cancel,landmark_vector,,cancel_cancel (3),29
data/skeletons/cancel/cancel (3)_frame_000.jpg,cancel,red_dot_image,0,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_001.jpg,cancel,red_dot_image,1,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_002.jpg,cancel,red_dot_image,2,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_003.jpg,cancel,red_dot_image,3,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_004.jpg,cancel,red_dot_image,4,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_005.jpg,cancel,red_dot_image,5,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_006.jpg,cancel,red_dot_image,6,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_007.jpg,cancel,red_dot_image,7,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_008.jpg,cancel,red_dot_image,8,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_009.jpg,cancel,red_dot_image,9,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_010.jpg,cancel,red_dot_image,10,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_011.jpg,cancel,red_dot_image,11,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_012.jpg,cancel,red_dot_image,12,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_013.jpg,cancel,red_dot_image,13,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_014.jpg,cancel,red_dot_image,14,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_015.jpg,cancel,red_dot_image,15,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_016.jpg,cancel,red_dot_image,16,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_017.jpg,cancel,red_dot_image,17,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_018.jpg,cancel,red_dot_image,18,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_019.jpg,cancel,red_dot_image,19,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_020.jpg,cancel,red_dot_image,20,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_021.jpg,cancel,red_dot_image,21,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_022.jpg,cancel,red_dot_image,22,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_023.jpg,cancel,red_dot_image,23,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_024.jpg,cancel,red_dot_image,24,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_025.jpg,cancel,red_dot_image,25,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_026.jpg,cancel,red_dot_image,26,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_027.jpg,cancel,red_dot_image,27,cancel_cancel (3),
data/skeletons/cancel/cancel (3)_frame_028.jpg,cancel,red_dot_image,28,cancel_cancel (3),
data/landmarks/cancel/cancel (4).npy,cancel,landmark_vector,,cancel_cancel (4),32
data/skeletons/cancel/cancel (4)_frame_000.jpg,cancel,red_dot_image,0,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_001.jpg,cancel,red_dot_image,1,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_002.jpg,cancel,red_dot_image,2,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_003.jpg,cancel,red_dot_image,3,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_004.jpg,cancel,red_dot_image,4,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_005.jpg,cancel,red_dot_image,5,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_006.jpg,cancel,red_dot_image,6,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_007.jpg,cancel,red_dot_image,7,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_008.jpg,cancel,red_dot_image,8,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_009.jpg,cancel,red_dot_image,9,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_010.jpg,cancel,red_dot_image,10,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_011.jpg,cancel,red_dot_image,11,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_012.jpg,cancel,red_dot_image,12,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_013.jpg,cancel,red_dot_image,13,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_014.jpg,cancel,red_dot_image,14,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_015.jpg,cancel,red_dot_image,15,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_016.jpg,cancel,red_dot_image,16,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_017.jpg,cancel,red_dot_image,17,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_018.jpg,cancel,red_dot_image,18,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_019.jpg,cancel,red_dot_image,19,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_020.jpg,cancel,red_dot_image,20,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_021.jpg,cancel,red_dot_image,21,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_022.jpg,cancel,red_dot_image,22,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_023.jpg,cancel,red_dot_image,23,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_024.jpg,cancel,red_dot_image,24,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_025.jpg,cancel,red_dot_image,25,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_026.jpg,cancel,red_dot_image,26,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_027.jpg,cancel,red_dot_image,27,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_028.jpg,cancel,red_dot_image,28,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_029.jpg,cancel,red_dot_image,29,cancel_cancel (4),
data/skeletons/cancel/cancel (4)_frame_030.jpg,cancel,red_dot_image,30,cancel_cancel (4),
